id,class
4831,neg
4832,neg
4833,neg
4834,neg
4835,neg
4836,neg
4837,neg
4838,neg
4839,neg
4840,neg
4841,neg
4842,neg
4843,neg
4844,neg
4845,neg
4846,neg
4847,neg
4848,neg
4849,neg
4850,neg
4851,neg
4852,neg
4853,neg
4854,neg
4855,neg
4856,neg
4857,neg
4858,neg
4859,neg
4860,neg
4861,neg
4862,neg
4863,neg
4864,neg
4865,neg
4866,neg
4867,neg
4868,neg
4869,neg
4870,neg
4871,neg
4872,neg
4873,neg
4874,neg
4875,neg
4876,neg
4877,neg
4878,neg
4879,neg
4880,neg
4881,neg
4882,neg
4883,neg
4884,neg
4885,neg
4886,neg
4887,neg
4888,neg
4889,neg
4890,neg
4891,neg
4892,neg
4893,neg
4894,neg
4895,neg
4896,neg
4897,neg
4898,neg
4899,neg
4900,neg
4901,neg
4902,neg
4903,neg
4904,neg
4905,neg
4906,neg
4907,neg
4908,neg
4909,neg
4910,neg
4911,neg
4912,neg
4913,neg
4914,neg
4915,neg
4916,neg
4917,neg
4918,neg
4919,neg
4920,neg
4921,neg
4922,neg
4923,neg
4924,neg
4925,neg
4926,neg
4927,neg
4928,neg
4929,neg
4930,neg
4931,neg
4932,neg
4933,neg
4934,neg
4935,neg
4936,neg
4937,neg
4938,neg
4939,neg
4940,neg
4941,neg
4942,neg
4943,neg
4944,neg
4945,neg
4946,neg
4947,neg
4948,neg
4949,neg
4950,neg
4951,neg
4952,neg
4953,neg
4954,neg
4955,neg
4956,neg
4957,neg
4958,neg
4959,neg
4960,neg
4961,neg
4962,neg
4963,neg
4964,neg
4965,neg
4966,neg
4967,neg
4968,neg
4969,neg
4970,neg
4971,neg
4972,neg
4973,neg
4974,neg
4975,neg
4976,neg
4977,neg
4978,neg
4979,neg
4980,neg
4981,neg
4982,neg
4983,neg
4984,neg
4985,neg
4986,neg
4987,neg
4988,neg
4989,neg
4990,neg
4991,neg
4992,neg
4993,neg
4994,neg
4995,neg
4996,neg
4997,neg
4998,neg
4999,neg
5000,neg
5001,neg
5002,neg
5003,neg
5004,neg
5005,neg
5006,neg
5007,neg
5008,neg
5009,neg
5010,neg
5011,neg
5012,neg
5013,neg
5014,neg
5015,neg
5016,neg
5017,neg
5018,neg
5019,neg
5020,neg
5021,neg
5022,neg
5023,neg
5024,neg
5025,neg
5026,neg
5027,neg
5028,neg
5029,neg
5030,neg
5031,neg
5032,neg
5033,neg
5034,neg
5035,neg
5036,neg
5037,neg
5038,neg
5039,neg
5040,neg
5041,neg
5042,neg
5043,neg
5044,neg
5045,neg
5046,neg
5047,neg
5048,neg
5049,neg
5050,neg
5051,neg
5052,neg
5053,neg
5054,neg
5055,neg
5056,neg
5057,neg
5058,neg
5059,neg
5060,neg
5061,neg
5062,neg
5063,neg
5064,neg
5065,neg
5066,neg
5067,neg
5068,neg
5069,neg
5070,neg
5071,neg
5072,neg
5073,neg
5074,neg
5075,neg
5076,neg
5077,neg
5078,neg
5079,neg
5080,neg
5081,neg
5082,neg
5083,neg
5084,neg
5085,neg
5086,neg
5087,neg
5088,neg
5089,neg
5090,neg
5091,neg
5092,neg
5093,neg
5094,neg
5095,neg
5096,neg
5097,neg
5098,neg
5099,neg
5100,neg
5101,neg
5102,neg
5103,neg
5104,neg
5105,neg
5106,neg
5107,neg
5108,neg
5109,neg
5110,neg
5111,neg
5112,neg
5113,neg
5114,neg
5115,neg
5116,neg
5117,neg
5118,neg
5119,neg
5120,neg
5121,neg
5122,neg
5123,neg
5124,neg
5125,neg
5126,neg
5127,neg
5128,neg
5129,neg
5130,neg
5131,neg
5132,neg
5133,neg
5134,neg
5135,neg
5136,neg
5137,neg
5138,neg
5139,neg
5140,neg
5141,neg
5142,neg
5143,neg
5144,neg
5145,neg
5146,neg
5147,neg
5148,neg
5149,neg
5150,neg
5151,neg
5152,neg
5153,neg
5154,neg
5155,neg
5156,neg
5157,neg
5158,neg
5159,neg
5160,neg
5161,neg
5162,neg
5163,neg
5164,neg
5165,neg
5166,neg
5167,neg
5168,neg
5169,neg
5170,neg
5171,neg
5172,neg
5173,neg
5174,neg
5175,neg
5176,neg
5177,neg
5178,neg
5179,neg
5180,neg
5181,neg
5182,neg
5183,neg
5184,neg
5185,neg
5186,neg
5187,neg
5188,neg
5189,neg
5190,neg
5191,neg
5192,neg
5193,neg
5194,neg
5195,neg
5196,neg
5197,neg
5198,neg
5199,neg
5200,neg
5201,neg
5202,neg
5203,neg
5204,neg
5205,neg
5206,neg
5207,neg
5208,neg
5209,neg
5210,neg
5211,neg
5212,neg
5213,neg
5214,neg
5215,neg
5216,neg
5217,neg
5218,neg
5219,neg
5220,neg
5221,neg
5222,neg
5223,neg
5224,neg
5225,neg
5226,neg
5227,neg
5228,neg
5229,neg
5230,neg
5231,neg
5232,neg
5233,neg
5234,neg
5235,neg
5236,neg
5237,neg
5238,neg
5239,neg
5240,neg
5241,neg
5242,neg
5243,neg
5244,neg
5245,neg
5246,neg
5247,neg
5248,neg
5249,neg
5250,neg
5251,neg
5252,neg
5253,neg
5254,neg
5255,neg
5256,neg
5257,neg
5258,neg
5259,neg
5260,neg
5261,neg
5262,neg
5263,neg
5264,neg
5265,neg
5266,neg
5267,neg
5268,neg
5269,neg
5270,neg
5271,neg
5272,neg
5273,neg
5274,neg
5275,neg
5276,neg
5277,neg
5278,neg
5279,neg
5280,neg
5281,neg
5282,neg
5283,neg
5284,neg
5285,neg
5286,neg
5287,neg
5288,neg
5289,neg
5290,neg
5291,neg
5292,neg
5293,neg
5294,neg
5295,neg
5296,neg
5297,neg
5298,neg
5299,neg
5300,neg
5301,neg
5302,neg
5303,neg
5304,neg
5305,neg
5306,neg
5307,neg
5308,neg
5309,neg
5310,neg
5311,neg
5312,neg
5313,neg
5314,neg
5315,neg
5316,neg
5317,neg
5318,neg
5319,neg
5320,neg
5321,neg
5322,neg
5323,neg
5324,neg
5325,neg
5326,neg
5327,neg
5328,neg
5329,neg
5330,neg
5331,neg
5332,neg
5333,neg
5334,neg
5335,neg
5336,neg
5337,neg
5338,neg
5339,neg
5340,neg
5341,neg
5342,neg
5343,neg
5344,neg
5345,neg
5346,neg
5347,neg
5348,neg
5349,neg
5350,neg
5351,neg
5352,neg
5353,neg
5354,neg
5355,neg
5356,neg
5357,neg
5358,neg
5359,neg
5360,neg
5361,neg
5362,neg
5363,neg
5364,neg
5365,neg
5366,neg
5367,neg
5368,neg
5369,neg
5370,neg
5371,neg
5372,neg
5373,neg
5374,neg
5375,neg
5376,neg
5377,neg
5378,neg
5379,neg
5380,neg
5381,neg
5382,neg
5383,neg
5384,neg
5385,neg
5386,neg
5387,neg
5388,neg
5389,neg
5390,neg
5391,neg
5392,neg
5393,neg
5394,neg
5395,neg
5396,neg
5397,neg
5398,neg
5399,neg
5400,neg
5401,neg
5402,neg
5403,neg
5404,neg
5405,neg
5406,neg
5407,neg
5408,neg
5409,neg
5410,neg
5411,neg
5412,neg
5413,neg
5414,neg
5415,neg
5416,neg
5417,neg
5418,neg
5419,neg
5420,neg
5421,neg
5422,neg
5423,neg
5424,neg
5425,neg
5426,neg
5427,neg
5428,neg
5429,neg
5430,neg
5431,neg
5432,neg
5433,neg
5434,neg
5435,neg
5436,neg
5437,neg
5438,neg
5439,neg
5440,neg
5441,neg
5442,neg
5443,neg
5444,neg
5445,neg
5446,neg
5447,neg
5448,neg
5449,neg
5450,neg
5451,neg
5452,neg
5453,neg
5454,neg
5455,neg
5456,neg
5457,neg
5458,neg
5459,neg
5460,neg
5461,neg
5462,neg
5463,neg
5464,neg
5465,neg
5466,neg
5467,neg
5468,neg
5469,neg
5470,neg
5471,neg
5472,neg
5473,neg
5474,neg
5475,neg
5476,neg
5477,neg
5478,neg
5479,neg
5480,neg
5481,neg
5482,neg
5483,neg
5484,neg
5485,neg
5486,neg
5487,neg
5488,neg
5489,neg
5490,neg
5491,neg
5492,neg
5493,neg
5494,neg
5495,neg
5496,neg
5497,neg
5498,neg
5499,neg
5500,neg
5501,neg
5502,neg
5503,neg
5504,neg
5505,neg
5506,neg
5507,neg
5508,neg
5509,neg
5510,neg
5511,neg
5512,neg
5513,neg
5514,neg
5515,neg
5516,neg
5517,neg
5518,neg
5519,neg
5520,neg
5521,neg
5522,neg
5523,neg
5524,neg
5525,neg
5526,neg
5527,neg
5528,neg
5529,neg
5530,neg
5531,neg
5532,neg
5533,neg
5534,neg
5535,neg
5536,neg
5537,neg
5538,neg
5539,neg
5540,neg
5541,neg
5542,neg
5543,neg
5544,neg
5545,neg
5546,neg
5547,neg
5548,neg
5549,neg
5550,neg
5551,neg
5552,neg
5553,neg
5554,neg
5555,neg
5556,neg
5557,neg
5558,neg
5559,neg
5560,neg
5561,neg
5562,neg
5563,neg
5564,neg
5565,neg
5566,neg
5567,neg
5568,neg
5569,neg
5570,neg
5571,neg
5572,neg
5573,neg
5574,neg
5575,neg
5576,neg
5577,neg
5578,neg
5579,neg
5580,neg
5581,neg
5582,neg
5583,neg
5584,neg
5585,neg
5586,neg
5587,neg
5588,neg
5589,neg
5590,neg
5591,neg
5592,neg
5593,neg
5594,neg
5595,neg
5596,neg
5597,neg
5598,neg
5599,neg
5600,neg
5601,neg
5602,neg
5603,neg
5604,neg
5605,neg
5606,neg
5607,neg
5608,neg
5609,neg
5610,neg
5611,neg
5612,neg
5613,neg
5614,neg
5615,neg
5616,neg
5617,neg
5618,neg
5619,neg
5620,neg
5621,neg
5622,neg
5623,neg
5624,neg
5625,neg
5626,neg
5627,neg
5628,neg
5629,neg
5630,neg
5631,neg
5632,neg
5633,neg
5634,neg
5635,neg
5636,neg
5637,neg
5638,neg
5639,neg
5640,neg
5641,neg
5642,neg
5643,neg
5644,neg
5645,neg
5646,neg
5647,neg
5648,neg
5649,neg
5650,neg
5651,neg
5652,neg
5653,neg
5654,neg
5655,neg
5656,neg
5657,neg
5658,neg
5659,neg
5660,neg
5661,neg
5662,neg
5663,neg
5664,neg
5665,neg
5666,neg
5667,neg
5668,neg
5669,neg
5670,neg
5671,neg
5672,neg
5673,neg
5674,neg
5675,neg
5676,neg
5677,neg
5678,neg
5679,neg
5680,neg
5681,neg
5682,neg
5683,neg
5684,neg
5685,neg
5686,neg
5687,neg
5688,neg
5689,neg
5690,neg
5691,neg
5692,neg
5693,neg
5694,neg
5695,neg
5696,neg
5697,neg
5698,neg
5699,neg
5700,neg
5701,neg
5702,neg
5703,neg
5704,neg
5705,neg
5706,neg
5707,neg
5708,neg
5709,neg
5710,neg
5711,neg
5712,neg
5713,neg
5714,neg
5715,neg
5716,neg
5717,neg
5718,neg
5719,neg
5720,neg
5721,neg
5722,neg
5723,neg
5724,neg
5725,neg
5726,neg
5727,neg
5728,neg
5729,neg
5730,neg
5731,neg
5732,neg
5733,neg
5734,neg
5735,neg
5736,neg
5737,neg
5738,neg
5739,neg
5740,neg
5741,neg
5742,neg
5743,neg
5744,neg
5745,neg
5746,neg
5747,neg
5748,neg
5749,neg
5750,neg
5751,neg
5752,neg
5753,neg
5754,neg
5755,neg
5756,neg
5757,neg
5758,neg
5759,neg
5760,neg
5761,neg
5762,neg
5763,neg
5764,neg
5765,neg
5766,neg
5767,neg
5768,neg
5769,neg
5770,neg
5771,neg
5772,neg
5773,neg
5774,neg
5775,neg
5776,neg
5777,neg
5778,neg
5779,neg
5780,neg
5781,neg
5782,neg
5783,neg
5784,neg
5785,neg
5786,neg
5787,neg
5788,neg
5789,neg
5790,neg
5791,neg
5792,neg
5793,neg
5794,neg
5795,neg
5796,neg
5797,neg
5798,neg
5799,neg
5800,neg
5801,neg
5802,neg
5803,neg
5804,neg
5805,neg
5806,neg
5807,neg
5808,neg
5809,neg
5810,neg
5811,neg
5812,neg
5813,neg
5814,neg
5815,neg
5816,neg
5817,neg
5818,neg
5819,neg
5820,neg
5821,neg
5822,neg
5823,neg
5824,neg
5825,neg
5826,neg
5827,neg
5828,neg
5829,neg
5830,neg
5831,neg
5832,neg
5833,neg
5834,neg
5835,neg
5836,neg
5837,neg
5838,neg
5839,neg
5840,neg
5841,neg
5842,neg
5843,neg
5844,neg
5845,neg
5846,neg
5847,neg
5848,neg
5849,neg
5850,neg
5851,neg
5852,neg
5853,neg
5854,neg
5855,neg
5856,neg
5857,neg
5858,neg
5859,neg
5860,neg
5861,neg
5862,neg
5863,neg
5864,neg
5865,neg
5866,neg
5867,neg
5868,neg
5869,neg
5870,neg
5871,neg
5872,neg
5873,neg
5874,neg
5875,neg
5876,neg
5877,neg
5878,neg
5879,neg
5880,neg
5881,neg
5882,neg
5883,neg
5884,neg
5885,neg
5886,neg
5887,neg
5888,neg
5889,neg
5890,neg
5891,neg
5892,neg
5893,neg
5894,neg
5895,neg
5896,neg
5897,neg
5898,neg
5899,neg
5900,neg
5901,neg
5902,neg
5903,neg
5904,neg
5905,neg
5906,neg
5907,neg
5908,neg
5909,neg
5910,neg
5911,neg
5912,neg
5913,neg
5914,neg
5915,neg
5916,neg
5917,neg
5918,neg
5919,neg
5920,neg
5921,neg
5922,neg
5923,neg
5924,neg
5925,neg
5926,neg
5927,neg
5928,neg
5929,neg
5930,neg
5931,neg
5932,neg
5933,neg
5934,neg
5935,neg
5936,neg
5937,neg
5938,neg
5939,neg
5940,neg
5941,neg
5942,neg
5943,neg
5944,neg
5945,neg
5946,neg
5947,neg
5948,neg
5949,neg
5950,neg
5951,neg
5952,neg
5953,neg
5954,neg
5955,neg
5956,neg
5957,neg
5958,neg
5959,neg
5960,neg
5961,neg
5962,neg
5963,neg
5964,neg
5965,neg
5966,neg
5967,neg
5968,neg
5969,neg
5970,neg
5971,neg
5972,neg
5973,neg
5974,neg
5975,neg
5976,neg
5977,neg
5978,neg
5979,neg
5980,neg
5981,neg
5982,neg
5983,neg
5984,neg
5985,neg
5986,neg
5987,neg
5988,neg
5989,neg
5990,neg
5991,neg
5992,neg
5993,neg
5994,neg
5995,neg
5996,neg
5997,neg
5998,neg
5999,neg
6000,neg
6001,neg
6002,neg
6003,neg
6004,neg
6005,neg
6006,neg
6007,neg
6008,neg
6009,neg
6010,neg
6011,neg
6012,neg
6013,neg
6014,neg
6015,neg
6016,neg
6017,neg
6018,neg
6019,neg
6020,neg
6021,neg
6022,neg
6023,neg
6024,neg
6025,neg
6026,neg
6027,neg
6028,neg
6029,neg
6030,neg
6031,neg
6032,neg
6033,neg
6034,neg
6035,neg
6036,neg
6037,neg
6038,neg
6039,neg
6040,neg
6041,neg
6042,neg
6043,neg
6044,neg
6045,neg
6046,neg
6047,neg
6048,neg
6049,neg
6050,neg
6051,neg
6052,neg
6053,neg
6054,neg
6055,neg
6056,neg
6057,neg
6058,neg
6059,neg
6060,neg
6061,neg
6062,neg
6063,neg
6064,neg
6065,neg
6066,neg
6067,neg
6068,neg
6069,neg
6070,neg
6071,neg
6072,neg
6073,neg
6074,neg
6075,neg
6076,neg
6077,neg
6078,neg
6079,neg
6080,neg
6081,neg
6082,neg
6083,neg
6084,neg
6085,neg
6086,neg
6087,neg
6088,neg
6089,neg
6090,neg
6091,neg
6092,neg
6093,neg
6094,neg
6095,neg
6096,neg
6097,neg
6098,neg
6099,neg
6100,neg
6101,neg
6102,neg
6103,neg
6104,neg
6105,neg
6106,neg
6107,neg
6108,neg
6109,neg
6110,neg
6111,neg
6112,neg
6113,neg
6114,neg
6115,neg
6116,neg
6117,neg
6118,neg
6119,neg
6120,neg
6121,neg
6122,neg
6123,neg
6124,neg
6125,neg
6126,neg
6127,neg
6128,neg
6129,neg
6130,neg
6131,neg
6132,neg
6133,neg
6134,neg
6135,neg
6136,neg
6137,neg
6138,neg
6139,neg
6140,neg
6141,neg
6142,neg
6143,neg
6144,neg
6145,neg
6146,neg
6147,neg
6148,neg
6149,neg
6150,neg
6151,neg
6152,neg
6153,neg
6154,neg
6155,neg
6156,neg
6157,neg
6158,neg
6159,neg
6160,neg
6161,neg
6162,neg
6163,neg
6164,neg
6165,neg
6166,neg
6167,neg
6168,neg
6169,neg
6170,neg
6171,neg
6172,neg
6173,neg
6174,neg
6175,neg
6176,neg
6177,neg
6178,neg
6179,neg
6180,neg
6181,neg
6182,neg
6183,neg
6184,neg
6185,neg
6186,neg
6187,neg
6188,neg
6189,neg
6190,neg
6191,neg
6192,neg
6193,neg
6194,neg
6195,neg
6196,neg
6197,neg
6198,neg
6199,neg
6200,neg
6201,neg
6202,neg
6203,neg
6204,neg
6205,neg
6206,neg
6207,neg
6208,neg
6209,neg
6210,neg
6211,neg
6212,neg
6213,neg
6214,neg
6215,neg
6216,neg
6217,neg
6218,neg
6219,neg
6220,neg
6221,neg
6222,neg
6223,neg
6224,neg
6225,neg
6226,neg
6227,neg
6228,neg
6229,neg
6230,neg
6231,neg
6232,neg
6233,neg
6234,neg
6235,neg
6236,neg
6237,neg
6238,neg
6239,neg
6240,neg
6241,neg
6242,neg
6243,neg
6244,neg
6245,neg
6246,neg
6247,neg
6248,neg
6249,neg
6250,neg
6251,neg
6252,neg
6253,neg
6254,neg
6255,neg
6256,neg
6257,neg
6258,neg
6259,neg
6260,neg
6261,neg
6262,neg
6263,neg
6264,neg
6265,neg
6266,neg
6267,neg
6268,neg
6269,neg
6270,neg
6271,neg
6272,neg
6273,neg
6274,neg
6275,neg
6276,neg
6277,neg
6278,neg
6279,neg
6280,neg
6281,neg
6282,neg
6283,neg
6284,neg
6285,neg
6286,neg
6287,neg
6288,neg
6289,neg
6290,neg
6291,neg
6292,neg
6293,neg
6294,neg
6295,neg
6296,neg
6297,neg
6298,neg
6299,neg
6300,neg
6301,neg
6302,neg
6303,neg
6304,neg
6305,neg
6306,neg
6307,neg
6308,neg
6309,neg
6310,neg
6311,neg
6312,neg
6313,neg
6314,neg
6315,neg
6316,neg
6317,neg
6318,neg
6319,neg
6320,neg
6321,neg
6322,neg
6323,neg
6324,neg
6325,neg
6326,neg
6327,neg
6328,neg
6329,neg
6330,neg
6331,neg
6332,neg
6333,neg
6334,neg
6335,neg
6336,neg
6337,neg
6338,neg
6339,neg
6340,neg
6341,neg
6342,neg
6343,neg
6344,neg
6345,neg
6346,neg
6347,neg
6348,neg
6349,neg
6350,neg
6351,neg
6352,neg
6353,neg
6354,neg
6355,neg
6356,neg
6357,neg
6358,neg
6359,neg
6360,neg
6361,neg
6362,neg
6363,neg
6364,neg
6365,neg
6366,neg
6367,neg
6368,neg
6369,neg
6370,neg
6371,neg
6372,neg
6373,neg
6374,neg
6375,neg
6376,neg
6377,neg
6378,neg
6379,neg
6380,neg
6381,neg
6382,neg
6383,neg
6384,neg
6385,neg
6386,neg
6387,neg
6388,neg
6389,neg
6390,neg
6391,neg
6392,neg
6393,neg
6394,neg
6395,neg
6396,neg
6397,neg
6398,neg
6399,neg
6400,neg
6401,neg
6402,neg
6403,neg
6404,neg
6405,neg
6406,neg
6407,neg
6408,neg
6409,neg
6410,neg
6411,neg
6412,neg
6413,neg
6414,neg
6415,neg
6416,neg
6417,neg
6418,neg
6419,neg
6420,neg
6421,neg
6422,neg
6423,neg
6424,neg
6425,neg
6426,neg
6427,neg
6428,neg
6429,neg
6430,neg
6431,neg
6432,neg
6433,neg
6434,neg
6435,neg
6436,neg
6437,neg
6438,neg
6439,neg
6440,neg
6441,neg
6442,neg
6443,neg
6444,neg
6445,neg
6446,neg
6447,neg
6448,neg
6449,neg
6450,neg
6451,neg
6452,neg
6453,neg
6454,neg
6455,neg
6456,neg
6457,neg
6458,neg
6459,neg
6460,neg
6461,neg
6462,neg
6463,neg
6464,neg
6465,neg
6466,neg
6467,neg
6468,neg
6469,neg
6470,neg
6471,neg
6472,neg
6473,neg
6474,neg
6475,neg
6476,neg
6477,neg
6478,neg
6479,neg
6480,neg
6481,neg
6482,neg
6483,neg
6484,neg
6485,neg
6486,neg
6487,neg
6488,neg
6489,neg
6490,neg
6491,neg
6492,neg
6493,neg
6494,neg
6495,neg
6496,neg
6497,neg
6498,neg
6499,neg
6500,neg
6501,neg
6502,neg
6503,neg
6504,neg
6505,neg
6506,neg
6507,neg
6508,neg
6509,neg
6510,neg
6511,neg
6512,neg
6513,neg
6514,neg
6515,neg
6516,neg
6517,neg
6518,neg
6519,neg
6520,neg
6521,neg
6522,neg
6523,neg
6524,neg
6525,neg
6526,neg
6527,neg
6528,neg
6529,neg
6530,neg
6531,neg
6532,neg
6533,neg
6534,neg
6535,neg
6536,neg
6537,neg
6538,neg
6539,neg
6540,neg
6541,neg
6542,neg
6543,neg
6544,neg
6545,neg
6546,neg
6547,neg
6548,neg
6549,neg
6550,neg
6551,neg
6552,neg
6553,neg
6554,neg
6555,neg
6556,neg
6557,neg
6558,neg
6559,neg
6560,neg
6561,neg
6562,neg
6563,neg
6564,neg
6565,neg
6566,neg
6567,neg
6568,neg
6569,neg
6570,neg
6571,neg
6572,neg
6573,neg
6574,neg
6575,neg
6576,neg
6577,neg
6578,neg
6579,neg
6580,neg
6581,neg
6582,neg
6583,neg
6584,neg
6585,neg
6586,neg
6587,neg
6588,neg
6589,neg
6590,neg
6591,neg
6592,neg
6593,neg
6594,neg
6595,neg
6596,neg
6597,neg
6598,neg
6599,neg
6600,neg
6601,neg
6602,neg
6603,neg
6604,neg
6605,neg
6606,neg
6607,neg
6608,neg
6609,neg
6610,neg
6611,neg
6612,neg
6613,neg
6614,neg
6615,neg
6616,neg
6617,neg
6618,neg
6619,neg
6620,neg
6621,neg
6622,neg
6623,neg
6624,neg
6625,neg
6626,neg
6627,neg
6628,neg
6629,neg
6630,neg
6631,neg
6632,neg
6633,neg
6634,neg
6635,neg
6636,neg
6637,neg
6638,neg
6639,neg
6640,neg
6641,neg
6642,neg
6643,neg
6644,neg
6645,neg
6646,neg
6647,neg
6648,neg
6649,neg
6650,neg
6651,neg
6652,neg
6653,neg
6654,neg
6655,neg
6656,neg
6657,neg
6658,neg
6659,neg
6660,neg
6661,neg
6662,neg
6663,neg
6664,neg
6665,neg
6666,neg
6667,neg
6668,neg
6669,neg
6670,neg
6671,neg
6672,neg
6673,neg
6674,neg
6675,neg
6676,neg
6677,neg
6678,neg
6679,neg
6680,neg
6681,neg
6682,neg
6683,neg
6684,neg
6685,neg
6686,neg
6687,neg
6688,neg
6689,neg
6690,neg
6691,neg
6692,neg
6693,neg
6694,neg
6695,neg
6696,neg
6697,neg
6698,neg
6699,neg
6700,neg
6701,neg
6702,neg
6703,neg
6704,neg
6705,neg
6706,neg
6707,neg
6708,neg
6709,neg
6710,neg
6711,neg
6712,neg
6713,neg
6714,neg
6715,neg
6716,neg
6717,neg
6718,neg
6719,neg
6720,neg
6721,neg
6722,neg
6723,neg
6724,neg
6725,neg
6726,neg
6727,neg
6728,neg
6729,neg
6730,neg
6731,neg
6732,neg
6733,neg
6734,neg
6735,neg
6736,neg
6737,neg
6738,neg
6739,neg
6740,neg
6741,neg
6742,neg
6743,neg
6744,neg
6745,neg
6746,neg
6747,neg
6748,neg
6749,neg
6750,neg
6751,neg
6752,neg
6753,neg
6754,neg
6755,neg
6756,neg
6757,neg
6758,neg
6759,neg
6760,neg
6761,neg
6762,neg
6763,neg
6764,neg
6765,neg
6766,neg
6767,neg
6768,neg
6769,neg
6770,neg
6771,neg
6772,neg
6773,neg
6774,neg
6775,neg
6776,neg
6777,neg
6778,neg
6779,neg
6780,neg
6781,neg
6782,neg
6783,neg
6784,neg
6785,neg
6786,neg
6787,neg
6788,neg
6789,neg
6790,neg
6791,neg
6792,neg
6793,neg
6794,neg
6795,neg
6796,neg
6797,neg
6798,neg
6799,neg
6800,neg
6801,neg
6802,neg
6803,neg
6804,neg
6805,neg
6806,neg
6807,neg
6808,neg
6809,neg
6810,neg
6811,neg
6812,neg
6813,neg
6814,neg
6815,neg
6816,neg
6817,neg
6818,neg
6819,neg
6820,neg
6821,neg
6822,neg
6823,neg
6824,neg
6825,neg
6826,neg
6827,neg
6828,neg
6829,neg
6830,neg
6831,neg
6832,neg
6833,neg
6834,neg
6835,neg
6836,neg
6837,neg
6838,neg
6839,neg
6840,neg
6841,neg
6842,neg
6843,neg
6844,neg
6845,neg
6846,neg
6847,neg
6848,neg
6849,neg
6850,neg
6851,neg
6852,neg
6853,neg
6854,neg
6855,neg
6856,neg
6857,neg
6858,neg
6859,neg
6860,neg
6861,neg
6862,neg
6863,neg
6864,neg
6865,neg
6866,neg
6867,neg
6868,neg
6869,neg
6870,neg
6871,neg
6872,neg
6873,neg
6874,neg
6875,neg
6876,neg
6877,neg
6878,neg
6879,neg
6880,neg
6881,neg
6882,neg
6883,neg
6884,neg
6885,neg
6886,neg
6887,neg
6888,neg
6889,neg
6890,neg
6891,neg
6892,neg
6893,neg
6894,neg
6895,neg
6896,neg
6897,neg
6898,neg
6899,neg
6900,neg
6901,neg
6902,neg
6903,neg
6904,neg
6905,neg
6906,neg
6907,neg
6908,neg
6909,neg
6910,neg
6911,neg
6912,neg
6913,neg
6914,neg
6915,neg
6916,neg
6917,neg
6918,neg
6919,neg
6920,neg
6921,neg
6922,neg
6923,neg
6924,neg
6925,neg
6926,neg
6927,neg
6928,neg
6929,neg
6930,neg
6931,neg
6932,neg
6933,neg
6934,neg
6935,neg
6936,neg
6937,neg
6938,neg
6939,neg
6940,neg
6941,neg
6942,neg
6943,neg
6944,neg
6945,neg
6946,neg
6947,neg
6948,neg
6949,neg
6950,neg
6951,neg
6952,neg
6953,neg
6954,neg
6955,neg
6956,neg
6957,neg
6958,neg
6959,neg
6960,neg
6961,neg
6962,neg
6963,neg
6964,neg
6965,neg
6966,neg
6967,neg
6968,neg
6969,neg
6970,neg
6971,neg
6972,neg
6973,neg
6974,neg
6975,neg
6976,neg
6977,neg
6978,neg
6979,neg
6980,neg
6981,neg
6982,neg
6983,neg
6984,neg
6985,neg
6986,neg
6987,neg
6988,neg
6989,neg
6990,neg
6991,neg
6992,neg
6993,neg
6994,neg
6995,neg
6996,neg
6997,neg
6998,neg
6999,neg
7000,neg
7001,neg
7002,neg
7003,neg
7004,neg
7005,neg
7006,neg
7007,neg
7008,neg
7009,neg
7010,neg
7011,neg
7012,neg
7013,neg
7014,neg
7015,neg
7016,neg
7017,neg
7018,neg
7019,neg
7020,neg
7021,neg
7022,neg
7023,neg
7024,neg
7025,neg
7026,neg
7027,neg
7028,neg
7029,neg
7030,neg
7031,neg
7032,neg
7033,neg
7034,neg
7035,neg
7036,neg
7037,neg
7038,neg
7039,neg
7040,neg
7041,neg
7042,neg
7043,neg
7044,neg
7045,neg
7046,neg
7047,neg
7048,neg
7049,neg
7050,neg
7051,neg
7052,neg
7053,neg
7054,neg
7055,neg
7056,neg
7057,neg
7058,neg
7059,neg
7060,neg
7061,neg
7062,neg
7063,neg
7064,neg
7065,neg
7066,neg
7067,neg
7068,neg
7069,neg
7070,neg
7071,neg
7072,neg
7073,neg
7074,neg
7075,neg
7076,neg
7077,neg
7078,neg
7079,neg
7080,neg
7081,neg
7082,neg
7083,neg
7084,neg
7085,neg
7086,neg
7087,neg
7088,neg
7089,neg
7090,neg
7091,neg
7092,neg
7093,neg
7094,neg
7095,neg
7096,neg
7097,neg
7098,neg
7099,neg
7100,neg
7101,neg
7102,neg
7103,neg
7104,neg
7105,neg
7106,neg
7107,neg
7108,neg
7109,neg
7110,neg
7111,neg
7112,neg
7113,neg
7114,neg
7115,neg
7116,neg
7117,neg
7118,neg
7119,neg
7120,neg
7121,neg
7122,neg
7123,neg
7124,neg
7125,neg
7126,neg
7127,neg
7128,neg
7129,neg
7130,neg
7131,neg
7132,neg
7133,neg
7134,neg
7135,neg
7136,neg
7137,neg
7138,neg
7139,neg
7140,neg
7141,neg
7142,neg
7143,neg
7144,neg
7145,neg
7146,neg
7147,neg
7148,neg
7149,neg
7150,neg
7151,neg
7152,neg
7153,neg
7154,neg
7155,neg
7156,neg
7157,neg
7158,neg
7159,neg
7160,neg
7161,neg
7162,neg
